sample,time_seconds,node20,node21,node22,node23,node24,node25,effect1,node30,node31,node32,node33,node34,node35,node36,node37,node38,node39,node40,effect2,node90
26,0.000216667,0.038282675,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.002799858,2.349605216,0.000000000,0.000000000,0.000000000,0.000000000
27,0.000225000,0.039648490,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.002903517,2.349639315,1.226301958,0.000000000,0.000000000,0.000000000
28,0.000233333,0.041010680,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.003007173,2.349673412,0.000000000,0.000000000,0.000000000,0.000000000
29,0.000241667,0.042369257,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.003110826,2.349707508,0.000000000,0.000000000,0.000000000,0.000000000
30,0.000250000,0.043724228,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.003214476,2.349741604,0.000000000,0.000000000,0.000000000,0.000000000
31,0.000258333,0.045075605,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.003318124,2.349775699,1.652486566,0.000000000,0.000000000,0.000000000
32,0.000266667,0.046423396,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.003421768,2.349809792,0.000000000,0.000000000,0.000000000,0.000000000
33,0.000275000,0.047767611,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.003525410,2.349843885,0.000000000,0.000000000,0.000000000,0.000000000
34,0.000283333,0.049108259,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.003629049,2.349877977,1.188071452,0.000000000,0.000000000,0.000000000
35,0.000291667,0.050445350,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.003732685,2.349912068,0.000000000,0.000000000,0.000000000,0.000000000
36,0.000300000,0.051778894,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.003836319,2.349946157,0.000000000,0.000000000,0.000000000,0.000000000
37,0.000308333,0.053108899,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.003939949,2.349980246,0.000000000,0.000000000,0.000000000,0.000000000
38,0.000316667,0.054435375,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.004043577,2.350014334,1.611663736,0.000000000,0.000000000,0.000000000
39,0.000325000,0.055758332,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.004147202,2.350048422,0.000000000,0.000000000,0.000000000,0.000000000
40,0.000333333,0.057077779,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.004250824,2.350082508,0.000000000,0.000000000,0.000000000,0.000000000
41,0.000341667,0.058393725,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.004354443,2.350116593,1.135433287,0.000000000,0.000000000,0.000000000
42,0.000350000,0.059706179,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.004458059,2.350150677,0.000000000,0.000000000,0.000000000,0.000000000
43,0.000358333,0.061015151,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.004561673,2.350184761,0.000000000,0.000000000,0.000000000,0.000000000
44,0.000366667,0.062320649,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.004665283,2.350218843,0.000000000,0.000000000,0.000000000,0.000000000
45,0.000375000,0.063622684,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.004768891,2.350252925,1.558633907,0.000000000,0.000000000,0.000000000
46,0.000383333,0.064921264,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.004872496,2.350287005,0.000000000,0.000000000,0.000000000,0.000000000
47,0.000391667,0.066216399,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.004976099,2.350321085,0.000000000,0.000000000,0.000000000,0.000000000
48,0.000400000,0.067508097,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.005079698,2.350355164,1.071967401,0.000000000,0.000000000,0.000000000
49,0.000408333,0.068796368,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.005183294,2.350389242,0.000000000,0.000000000,0.000000000,0.000000000
50,0.000416667,0.070081221,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.005286888,2.350423318,0.000000000,0.000000000,0.000000000,0.000000000
51,0.000425000,0.071362665,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.005390479,2.350457394,0.000000000,0.000000000,0.000000000,0.000000000
52,0.000433333,0.072640709,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.005494067,2.350491469,1.499051828,0.000000000,0.000000000,0.000000000
53,0.000441667,0.073915362,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.005597652,2.350525544,0.000000000,0.000000000,0.000000000,0.000000000
54,0.000450000,0.075186632,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.005701235,2.350559617,0.000000000,0.000000000,0.000000000,0.000000000
55,0.000458333,0.076454530,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.005804814,2.350593689,1.006473712,0.000000000,0.000000000,0.000000000
56,0.000466667,0.077719064,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.005908391,2.350627760,0.000000000,0.000000000,0.000000000,0.000000000
57,0.000475000,0.078980242,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006011965,2.350661831,0.000000000,0.000000000,0.000000000,0.000000000
58,0.000483333,0.080238074,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006115536,2.350695900,0.000000000,0.000000000,0.000000000,0.000000000
59,0.000491667,0.081492569,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006219104,2.350729969,1.442000663,0.000000000,0.000000000,0.000000000
60,0.000500000,0.082743735,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006322670,2.350764036,0.000000000,0.000000000,0.000000000,0.000000000
61,0.000508333,0.083991582,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006426233,2.350798103,0.000000000,0.000000000,0.000000000,0.000000000
62,0.000516667,0.085236117,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006529792,2.350832169,0.000000000,0.000000000,0.000000000,0.000000000
63,0.000525000,0.086477351,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006633349,2.350866233,1.922480005,0.000000000,0.000000000,0.000000000
64,0.000533333,0.087715291,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006736903,2.350900297,0.000000000,0.000000000,0.000000000,0.000000000
65,0.000541667,0.088949946,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006840455,2.350934360,0.000000000,0.000000000,0.000000000,0.000000000
66,0.000550000,0.090181326,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006944003,2.350968422,1.374721891,0.000000000,0.000000000,0.000000000
67,0.000558333,0.091409438,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007047549,2.351002483,0.000000000,0.000000000,0.000000000,0.000000000
68,0.000566667,0.092634292,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007151092,2.351036543,0.000000000,0.000000000,0.000000000,0.000000000
69,0.000575000,0.093855896,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007254632,2.351070603,0.000000000,0.000000000,0.000000000,0.000000000
70,0.000583333,0.095074259,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007358169,2.351104661,1.828655600,0.000000000,0.000000000,0.000000000
71,0.000591667,0.096289389,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007461703,2.351138718,0.000000000,0.000000000,0.000000000,0.000000000
72,0.000600000,0.097501295,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007565235,2.351172775,0.000000000,0.000000000,0.000000000,0.000000000
73,0.000608333,0.098709985,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007668763,2.351206830,1.306436171,0.000000000,0.000000000,0.000000000
74,0.000616667,0.099915469,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007772289,2.351240885,0.000000000,0.000000000,0.000000000,0.000000000
75,0.000625000,0.101117754,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007875812,2.351274938,0.000000000,0.000000000,0.000000000,0.000000000
76,0.000633333,0.102316848,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007979333,2.351308991,0.000000000,0.000000000,0.000000000,0.000000000
77,0.000641667,0.103512762,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008082850,2.351343043,1.742105667,0.000000000,0.000000000,0.000000000
78,0.000650000,0.104705502,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008186364,2.351377094,0.000000000,0.000000000,0.000000000,0.000000000
79,0.000658333,0.105895078,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008289876,2.351411143,0.000000000,0.000000000,0.000000000,0.000000000
80,0.000666667,0.107081497,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008393385,2.351445192,1.248983761,0.000000000,0.000000000,0.000000000
81,0.000675000,0.108264768,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008496891,2.351479241,0.000000000,0.000000000,0.000000000,0.000000000
82,0.000683333,0.109444900,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008600394,2.351513288,0.000000000,0.000000000,0.000000000,0.000000000
83,0.000691667,0.110621900,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008703895,2.351547334,0.000000000,0.000000000,0.000000000,0.000000000
84,0.000700000,0.111795778,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008807392,2.351581379,1.675152654,0.000000000,0.000000000,0.000000000
85,0.000708333,0.112966541,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008910887,2.351615423,0.000000000,0.000000000,0.000000000,0.000000000
86,0.000716667,0.114134198,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009014379,2.351649467,0.000000000,0.000000000,0.000000000,0.000000000
87,0.000725000,0.115298756,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009117868,2.351683509,1.207724346,0.000000000,0.000000000,0.000000000
88,0.000733333,0.116460225,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009221355,2.351717551,0.000000000,0.000000000,0.000000000,0.000000000
89,0.000741667,0.117618611,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009324838,2.351751591,0.000000000,0.000000000,0.000000000,0.000000000
90,0.000750000,0.118773925,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009428319,2.351785631,0.000000000,0.000000000,0.000000000,0.000000000
91,0.000758333,0.119926173,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009531797,2.351819670,1.629968815,0.000000000,0.000000000,0.000000000
92,0.000766667,0.121075363,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009635272,2.351853708,0.000000000,0.000000000,0.000000000,0.000000000
93,0.000775000,0.122221505,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009738744,2.351887745,0.000000000,0.000000000,0.000000000,0.000000000
94,0.000783333,0.123364605,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009842213,2.351921781,1.156635944,0.000000000,0.000000000,0.000000000
95,0.000791667,0.124504673,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009945680,2.351955816,0.000000000,0.000000000,0.000000000,0.000000000
96,0.000800000,0.125641716,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010049143,2.351989850,0.000000000,0.000000000,0.000000000,0.000000000
97,0.000808333,0.126775741,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010152604,2.352023883,0.000000000,0.000000000,0.000000000,0.000000000
98,0.000816667,0.127906758,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010256062,2.352057915,1.577234569,0.000000000,0.000000000,0.000000000
99,0.000825000,0.129034774,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010359517,2.352091946,0.000000000,0.000000000,0.000000000,0.000000000
100,0.000833333,0.130159797,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010462970,2.352125977,0.000000000,0.000000000,0.000000000,0.000000000
101,0.000841667,0.131281835,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010566419,2.352160006,1.091747134,0.000000000,0.000000000,0.000000000
102,0.000850000,0.132400895,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010669866,2.352194035,0.000000000,0.000000000,0.000000000,0.000000000
103,0.000858333,0.133516987,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010773310,2.352228062,0.000000000,0.000000000,0.000000000,0.000000000
104,0.000866667,0.134630117,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010876751,2.352262089,0.000000000,0.000000000,0.000000000,0.000000000
105,0.000875000,0.135740294,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010980189,2.352296115,1.514880627,0.000000000,0.000000000,0.000000000
106,0.000883333,0.136847525,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000000010000,0.000000000,3.400000000,4.000000000,4.000000000,3.598425197,3.799212598,0.011083625,2.352330140,0.000000000,0.000000000,0.000000000,0.000000000
